_c0,User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
5009,Jacqui Heinrich,JacquiHeinrich,2022-03-01,per the fox news brainroom companies severing ties with russia oil gas bp shell totalenergies se france equinor asa norway transportation shipping msc and maersk volvo car ab gm daimler mercedezbenz harley davidson contd 16 34 96,16.0,34.0,96.0,Bullish,neutral
3340,Damien Rebourg,Damien_Rebourg,2022-05-06,plus de 10 00 collaborateurs engags dans 96 pays a travers son programme action donne la possibilit ses quipes de ddier 3 jours par an des associations totalenergies foundation may 3 2022 the action program gives employees the option of giving up to 3 of their working days per year to volunteer for community inititatives proposed by over 250 associations in 96 countries 100 employees have already signed up show this thread 1 8,0.0,1.0,8.0,Bearish,neutral
903,Bhulukhuduk TV,bhulukhuduktv,2022-08-28,podium of totalenergies bwf world championships 2022 womens singles akane yamaguchi chen yu fei tai tzu ying an se young congratulations all 3 28 100,3.0,28.0,100.0,Bullish,neutral
5567,OilandGasPress.com,oilandgaspress,2022-02-09,posts from oil and gas odfjell se announce 4q21 results equinor makes 4th qtr 2021 year end results and stock market announcements totalenergies to ease its customers energy cost burden in france,0.0,0.0,0.0,Bullish,positive
2478,Protocol,Protoco83681401,2022-06-03,pouyann patrick fra chairman and ceo totalenergies se vitrenko yuriy ukr ceo naftogaz straeten tinne van der bel minister for energy little mark can president and ceo suncor energy inc beurden ben van nld ceo shell plc 1 4 3,1.0,4.0,3.0,Bullish,neutral
6428,Nakiganda Stacie,NakigandaStacie,2021-11-01,president is counting on totalenergies se to produce oil from its fields in four years laying the foundation for a new regional fuel hub details bloombergcom totals uganda project to help create new africa oil hub by 2025 ugandan president yoweri museveni is counting on totalenergies se and cnooc ltd to produce oil from its fields in four years laying the foundation for a new regional fuel hub 1 6 18,1.0,6.0,18.0,Bullish,neutral
2483,XLNTrade.Latam,xlntrade_latam,2022-06-02,principales ndices burstiles europeos el baj un 077 y totalenergies se cay un 261 el ftse 100 de londres cerr la sesin perdiendo un 098 breakingthenewsnet europe closes lower after economic data release shares on the major european stock market indexes ended the trading session on wednesday in the red following the release of economic data despite trading higher at the opening bell shareholders,0.0,0.0,0.0,Bullish,negative
241,Daniel Joseph Victor,Daniboy_CFC,2022-09-24,private advisor group llc boosts holdings in totalenergies se nysette americanahblogcom private advisor group llc boosts holdings in totalenergies se nysette,0.0,0.0,0.0,Bullish,positive
1997,Franouche,FFranouche,2022-06-30,prix des carburants la ristourne de totalenergies sera de 12 centimes par litre dans ses stations sur autoro the following media includes potentially sensitive content change settings view,0.0,0.0,0.0,Bearish,neutral
3725,Ticker Report,TickerReport,2022-04-09,q1 2022 eps estimates for totalenergies se increased by piper sandler tte,0.0,0.0,0.0,Bullish,neutral
5696,Ticker Report,TickerReport,2022-01-29,q4 2021 eps estimates for totalenergies se lifted by analyst tte 1,0.0,0.0,1.0,Bullish,positive
2404,TheFinancialDistrict,TheFinancialD,2022-06-10,qatar has chosen corp se and as partners in the expansion of the worlds largest liquefied natural gas lng project thefinancialdistrictcomph qatar picks exxon total shell and conoco for mega lng expansion qatar has chosen exxon mobil corp totalenergies se shell and conocophillips as partners in the expansion of the worlds largest,0.0,0.0,0.0,Bullish,positive
2429,Gas Processing,Gas_Processing,2022-06-07,qatar has picked exxon mobil corp totalenergies se royal dutch shell and conocophillips as partners in the expansion of the worlds largest lng project read more 3 6,0.0,3.0,6.0,Bullish,positive
2230,World Economic Magazine,WorldEcoMag,2022-06-22,qatar has picked exxon mobil corp totalenergies se shell and conocophillips as partners in the expansion of the worlds largest liquefied natural gas lng project 1,0.0,0.0,1.0,Bullish,positive
2617,FernandaCamino,FernandaCamino,2022-05-27,que sorpresa de a el otro da algunos se los de golpearon y gritaron a quienes irrumpieron en su reunin son mafias as actan stos vendrn a nuestro gaudinot lisabeth may 26 2022 faced with insults from shareholders in the old world the climate movement is united and remains united nonviolent strength to the activists present in front of the ag of,0.0,0.0,0.0,Bullish,neutral
226,Montoedi Seane,MontoediS,2022-09-26,remgro is planning to sell its stake in the local unit of energy giant totalenergies se remgros 25 holding in the arm of the parisbased company which owns refining operations and gasoline stations in south africa has a value of r25 billion according to 2021 results,0.0,0.0,0.0,Bullish,neutral
833,Young Citizen,UUzivatel,2022-08-31,replying to a kdy se k tm sankcm pipoj i totalenergies citibank xd 1 2,1.0,0.0,2.0,Bullish,neutral
7746,TotalEnergies,TotalEnergies,2020-04-15,replying to absolutely rooftop is a winwin for businesses and the grid through our affiliate total solar distributed generation were working with a variety of businesses including a mall supermarket chain to adopt solarpowered rooftops in se asia totalenergiescom renewables total continues to expand its footprint in southeast asia in distributed solar parissingapore total through its affiliate total solar distributed generation has added six new solar projects with a total capacity of around 10 megawattspeak mwp to its renewables portfolio 3,0.0,0.0,3.0,Bearish,positive
1683,Val,AlaLanterne_,2022-07-22,replying to ah bon alors pourquoi na pas payer ses impts en france sous ton mandat incapable,0.0,0.0,0.0,Bullish,positive
7569,Nounours,Nounour44432496,2021-06-01,replying to allez on va encore se gaver,0.0,0.0,0.0,Bullish,neutral
4355,A.A.A. Vernier,AAAVernier,2022-03-22,replying to and,0.0,0.0,0.0,Bullish,neutral
5658,Mothers Rise Up,mothersriseup,2022-02-01,replying to and 10 others yes and so should,0.0,0.0,0.0,Bullish,neutral
153,DubP,DubP05109868,2022-09-28,replying to and 11 others et a se dit conomiste,0.0,0.0,0.0,Bearish,neutral
2385,Justice Hunter,HillaryTaylorVI,2022-06-12,replying to and 11 others poll results are clear the woman you want me to ask is already displaced by eacop under or not yet compensated and lost cultivation land that same woman has her kids out of school for lack of school fees bse farming was disrupted by the project with her plight 2 1,2.0,0.0,1.0,Bullish,negative
7044,CBBN,BIBANGBIBANG3,2021-08-11,replying to and 11 others se han reunido y la conclusin,0.0,0.0,0.0,Bearish,neutral
7131,RiveKids Seguridad,RiveKids,2021-08-01,replying to and 12 others en autofm se coment en detalle este gran suv americano desde rivekids invitamos a ver la severidad de los crash test que sufre en euro ncap csi youtubecom euro ncap crash safety tests of ford explorer 2019 euro ncap performs a series of crash and safety tests on car models a frontal impact test the car impacts a rigid barrier an offset frontal impact test 2,0.0,0.0,2.0,Bullish,neutral
2390,Nansinguza Jacob,NansinguzaJ,2022-06-11,replying to and 13 others 7 why are going to seek for in etc isnt it bse of improved standards of living whichs partly arose from exploiting natural resources must we keep running around the world for handouts while we sit on naturalresources,0.0,0.0,0.0,Bearish,neutral
1506,Argo #LAM,ArgoHydra,2022-07-28,replying to and 13 others il se pressent car ils nont aucun avenir the following media includes potentially sensitive content change settings view 1 1,0.0,1.0,1.0,Bearish,neutral
1515,Argo #LAM,ArgoHydra,2022-07-28,replying to and 13 others vous devriez regarder ses mdias et ses tl,0.0,0.0,0.0,Bullish,neutral
524,Justice Hunter,HillaryTaylorVI,2022-09-17,replying to and 14 others your interview has the same talking points of the energy industry but we shall not put human life animal life the environment at risk bse of eacops greenwashing besides your myths this pipeline is a time bomb we want sustainable clean jobs not temporary ones 106 110 views 3 1,3.0,0.0,1.0,Bearish,neutral
6883,ᴊᴏᴀɴɪᴇ ʟᴇᴍᴇʀᴄɪᴇʀ,JoanieLemercier,2021-09-14,replying to and 18 others les anciens employs ont honte les employs se taisent,0.0,0.0,0.0,Bullish,neutral
2298,RATP Group,RATPgroup,2022-06-16,replying to and 19 others on court aprs notre chien et vous a se passe comment 2 1 16,2.0,1.0,16.0,Bearish,neutral
7635,Dod1,kdoed1,2021-05-29,replying to and 2 others a la diffrence de total a puis toutes ses ressources,0.0,0.0,0.0,Bullish,neutral
451,Alpha Whisky,AlphaWhisky67,2022-09-21,replying to and 2 others a mon avis les mecs doivent bien se marrer 1,1.0,0.0,0.0,Bearish,neutral
367,Romain Monti,romain_mo,2022-09-22,replying to and 2 others a se raccroche aux branches comme a peut cest dire mal 1 26,1.0,0.0,26.0,Bullish,neutral
265,Olivier Abalain,AbalainOlivier,2022-09-22,replying to and 2 others bah alors on a la pudeur de se taire quand on y connait rien,0.0,0.0,0.0,Bullish,neutral
6570,Nopi,nopilx,2021-10-20,replying to and 2 others certes mais on ne va pas les laisser continuer se goinfrer impunment quand mme,0.0,0.0,0.0,Bearish,positive
2179,popote15,vertdegris70,2022-06-26,replying to and 2 others cest certain on va se mettre la bougie 3,0.0,0.0,3.0,Bullish,neutral
7281,TeslaStars,TeslaStars,2021-07-18,replying to and 2 others cest lui franchement cest ce qui se rapproche le plus des superchargeurs le en moins la fiabilit sest bien amliore teslastars jul 18 2021 first time that i see two other ev charging at a station first time also that i see a skoda enyaq 1 2,1.0,0.0,2.0,Bullish,neutral
1660,Airté,AlteredAirte,2022-07-23,replying to and 2 others comparer une mre ayant du mal nourrir ses enfants bernard arnault cest fort de caf 1 1,1.0,0.0,1.0,Bullish,neutral
4446,lecoeur romain,binoirlecoeur,2022-03-17,replying to and 2 others dj juste le dnoncer se serait un grand pas,0.0,0.0,0.0,Bearish,neutral
7142,XabiU,u_xabi,2021-07-31,replying to and 2 others en tokio se llevo la plata,0.0,0.0,0.0,Bullish,neutral
4848,JaimeCanal,JaimeCanal4,2022-03-06,replying to and 2 others faut aller se faire foutre hein,0.0,0.0,0.0,Bearish,neutral
3316,Guillaume Giraudon,Guiguiii94,2022-05-09,replying to and 2 others ils se sont peuttre tromp de bouton 1,1.0,0.0,0.0,Bullish,neutral
4066,Michel Gautier,Michgaut1966,2022-03-23,replying to and 2 others jadot si c tait une lumire cela se serait 1,0.0,0.0,1.0,Bullish,neutral
2672,Desseaux Joël,jo_desx,2022-05-26,replying to and 2 others justement non a ne recommencera pas a va se casser la gueule 1,1.0,0.0,0.0,Bearish,neutral
3844,LeiR3aG,LeiR3aG,2022-03-31,replying to and 2 others ltesvous parce que behrang en loccurrence se garde bien de rpondre 1,1.0,0.0,0.0,Bullish,neutral
1816,Philippe BRUNNER,PhilippeBrunner,2022-07-18,replying to and 2 others mise en garde inutile cela se voit,0.0,0.0,0.0,Bearish,neutral
4721,The ComploChTiste,DipT98585963,2022-03-10,replying to and 2 others moi j offre un sondage gar par ses parents,0.0,0.0,0.0,Bearish,neutral
1815,Quino solo,Quinosolo,2022-07-18,replying to and 2 others on se chauffe aux sarments franais,0.0,0.0,0.0,Bullish,neutral
7307,Tringuebal UU,tringuebal,2021-07-14,replying to and 2 others on se passera de vous 1,0.0,0.0,1.0,Bullish,neutral
1352,Maître Capelo,MatreCapelo1,2022-07-31,replying to and 2 others oui mais ds que total se dcidera miner du rgulera tout a nan 2 1,2.0,0.0,1.0,Bearish,neutral
5713,Jean Luc Rich,jlucrich,2022-01-27,replying to and 2 others pour ce qui de larenh y met toutes ses subsidiaires 6,0.0,0.0,6.0,Bearish,neutral
285,Alec Marciano,AlecMarciano,2022-09-22,replying to and 2 others quans on sait pas on se tait,0.0,0.0,0.0,Bullish,neutral
1399,Chapeau Melon,Farinelli75,2022-07-29,replying to and 2 others ses 3 semaines 0 faute 2 1,2.0,0.0,1.0,Bullish,neutral
149,Muhiire Nathan,MuhiireNathan,2022-09-28,replying to and 2 others the world is moving forward yesterdays generation is totally different from todays the more you try to resist the new dynamics the more harm you will cause to your people you can see what russians are going thru bse of putins adamancy backwardness 1,1.0,0.0,0.0,Bearish,neutral
